provinceName,cityName,province_confirmedCount,province_curedCount,province_deadCount,city_confirmedCount,city_curedCount,city_deadCount,updateTime
广西壮族自治区,钦州,252,147,2,8,7,0,2020-02-26
广西壮族自治区,梧州,252,147,2,5,5,0,2020-02-26
广西壮族自治区,贺州,252,147,2,4,4,0,2020-02-26
广西壮族自治区,百色,252,147,2,3,3,0,2020-02-26
陕西省,西安,245,192,1,120,94,1,2020-02-26
陕西省,汉中,245,192,1,26,17,0,2020-02-26
陕西省,安康,245,192,1,26,20,0,2020-02-26
陕西省,渭南,245,192,1,15,9,0,2020-02-26
陕西省,铜川,245,192,1,8,6,0,2020-02-26
陕西省,商洛,245,192,1,7,5,0,2020-02-26
陕西省,咸阳,245,192,1,17,16,0,2020-02-26
陕西省,宝鸡,245,192,1,13,12,0,2020-02-26
陕西省,延安,245,192,1,8,8,0,2020-02-26
陕西省,榆林,245,192,1,3,3,0,2020-02-26
陕西省,韩城,245,192,1,1,1,0,2020-02-26
陕西省,杨凌,245,192,1,1,1,0,2020-02-26
山西省,晋中,133,104,0,37,25,0,2020-02-26
山西省,太原,133,104,0,20,16,0,2020-02-26
山西省,大同,133,104,0,12,8,0,2020-02-26
山西省,晋城,133,104,0,10,7,0,2020-02-26
山西省,朔州,133,104,0,8,6,0,2020-02-26
山西省,忻州,133,104,0,7,5,0,2020-02-26
山西省,运城,133,104,0,19,18,0,2020-02-26
山西省,长治,133,104,0,8,7,0,2020-02-26
山西省,吕梁,133,104,0,6,6,0,2020-02-26
山西省,阳泉,133,104,0,4,4,0,2020-02-26
山西省,临汾,133,104,0,2,2,0,2020-02-26
吉林省,长春,93,65,1,45,33,0,2020-02-26
吉林省,辽源,93,65,1,7,2,0,2020-02-26
吉林省,通化,93,65,1,6,2,0,2020-02-26
吉林省,四平市,93,65,1,15,11,1,2020-02-26
吉林省,公主岭,93,65,1,6,4,0,2020-02-26
吉林省,白城,93,65,1,1,0,0,2020-02-26
吉林省,吉林市,93,65,1,5,5,0,2020-02-26
吉林省,延边,93,65,1,5,5,0,2020-02-26
吉林省,松原,93,65,1,2,2,0,2020-02-26
吉林省,梅河口,93,65,1,1,1,0,2020-02-26
甘肃省,兰州,91,81,2,36,31,2,2020-02-26
甘肃省,平凉,91,81,2,9,6,0,2020-02-26
甘肃省,定西,91,81,2,9,8,0,2020-02-26
甘肃省,白银,91,81,2,4,3,0,2020-02-26
甘肃省,庆阳,91,81,2,3,2,0,2020-02-26
甘肃省,天水,91,81,2,12,12,0,2020-02-26
甘肃省,甘南,91,81,2,8,8,0,2020-02-26
甘肃省,陇南,91,81,2,4,4,0,2020-02-26
甘肃省,临夏,91,81,2,3,3,0,2020-02-26
甘肃省,张掖,91,81,2,2,2,0,2020-02-26
甘肃省,金昌,91,81,2,1,1,0,2020-02-26
甘肃省,待明确地区,91,81,2,0,1,0,2020-02-26
湖北省,武汉,65187,20969,2615,47441,11826,2085,2020-02-26
湖北省,孝感,65187,20969,2615,3501,1388,113,2020-02-26
湖北省,黄冈,65187,20969,2615,2904,1852,107,2020-02-26
湖北省,鄂州,65187,20969,2615,1387,543,41,2020-02-26
湖北省,荆州,65187,20969,2615,1577,822,44,2020-02-26
湖北省,随州,65187,20969,2615,1306,652,37,2020-02-26
湖北省,宜昌,65187,20969,2615,927,362,30,2020-02-26
湖北省,襄阳,65187,20969,2615,1175,653,30,2020-02-26
湖北省,荆门,65187,20969,2615,922,469,37,2020-02-26
湖北省,黄石,65187,20969,2615,1011,602,32,2020-02-26
湖北省,十堰,65187,20969,2615,671,348,3,2020-02-26
湖北省,咸宁,65187,20969,2615,836,567,11,2020-02-26
湖北省,仙桃,65187,20969,2615,575,337,19,2020-02-26
湖北省,天门,65187,20969,2615,496,286,13,2020-02-26
湖北省,潜江,65187,20969,2615,196,94,9,2020-02-26
湖北省,恩施州,65187,20969,2615,251,158,4,2020-02-26
湖北省,神农架林区,65187,20969,2615,11,10,0,2020-02-26
湖北省,武汉,65187,20959,2615,47441,11826,2085,2020-02-26
湖北省,孝感,65187,20959,2615,3501,1388,113,2020-02-26
湖北省,黄冈,65187,20959,2615,2904,1852,107,2020-02-26
湖北省,鄂州,65187,20959,2615,1387,543,41,2020-02-26
湖北省,荆州,65187,20959,2615,1577,822,44,2020-02-26
湖北省,随州,65187,20959,2615,1306,652,37,2020-02-26
湖北省,宜昌,65187,20959,2615,927,362,30,2020-02-26
湖北省,襄阳,65187,20959,2615,1175,653,30,2020-02-26
湖北省,荆门,65187,20959,2615,922,469,37,2020-02-26
湖北省,黄石,65187,20959,2615,1011,592,32,2020-02-26
湖北省,十堰,65187,20959,2615,671,348,3,2020-02-26
湖北省,咸宁,65187,20959,2615,836,567,11,2020-02-26
湖北省,仙桃,65187,20959,2615,575,337,19,2020-02-26
湖北省,天门,65187,20959,2615,496,286,13,2020-02-26
湖北省,潜江,65187,20959,2615,196,94,9,2020-02-26
湖北省,恩施州,65187,20959,2615,251,158,4,2020-02-26
湖北省,神农架林区,65187,20959,2615,11,10,0,2020-02-26
湖北省,武汉,65187,20957,2615,47441,11824,2085,2020-02-26
湖北省,孝感,65187,20957,2615,3501,1388,113,2020-02-26
湖北省,黄冈,65187,20957,2615,2904,1852,107,2020-02-26
湖北省,鄂州,65187,20957,2615,1387,543,41,2020-02-26
湖北省,荆州,65187,20957,2615,1577,822,44,2020-02-26
湖北省,随州,65187,20957,2615,1306,652,37,2020-02-26
湖北省,宜昌,65187,20957,2615,927,362,30,2020-02-26
湖北省,襄阳,65187,20957,2615,1175,653,30,2020-02-26
湖北省,荆门,65187,20957,2615,922,469,37,2020-02-26
湖北省,黄石,65187,20957,2615,1011,592,32,2020-02-26
湖北省,十堰,65187,20957,2615,671,348,3,2020-02-26
湖北省,咸宁,65187,20957,2615,836,567,11,2020-02-26
湖北省,仙桃,65187,20957,2615,575,337,19,2020-02-26
湖北省,天门,65187,20957,2615,496,286,13,2020-02-26
湖北省,潜江,65187,20957,2615,196,94,9,2020-02-26
湖北省,恩施州,65187,20957,2615,251,158,4,2020-02-26
湖北省,神农架林区,65187,20957,2615,11,10,0,2020-02-26
山东省,济宁,756,377,6,258,43,0,2020-02-26
山东省,济南,756,377,6,47,25,0,2020-02-26
山东省,烟台,756,377,6,47,26,0,2020-02-26
山东省,青岛,756,377,6,60,39,1,2020-02-26
山东省,潍坊,756,377,6,44,24,0,2020-02-26
山东省,德州,756,377,6,37,15,2,2020-02-26
山东省,威海,756,377,6,38,27,0,2020-02-26
山东省,淄博,756,377,6,30,18,1,2020-02-26
山东省,泰安,756,377,6,35,23,2,2020-02-26
山东省,聊城,756,377,6,38,30,0,2020-02-26
山东省,日照,756,377,6,16,11,0,2020-02-26
山东省,临沂,756,377,6,49,45,0,2020-02-26
山东省,滨州,756,377,6,15,12,0,2020-02-26
山东省,枣庄,756,377,6,24,22,0,2020-02-26
山东省,菏泽,756,377,6,18,17,0,2020-02-26
海南省,三亚,168,129,5,54,42,1,2020-02-26
海南省,海口,168,129,5,39,28,0,2020-02-26
海南省,昌江,168,129,5,7,3,0,2020-02-26
海南省,儋州,168,129,5,15,12,1,2020-02-26
海南省,万宁,168,129,5,13,11,0,2020-02-26
海南省,澄迈,168,129,5,9,6,1,2020-02-26
海南省,保亭,168,129,5,3,1,0,2020-02-26
海南省,琼海,168,129,5,6,4,1,2020-02-26
海南省,东方,168,129,5,3,2,0,2020-02-26
海南省,临高,168,129,5,6,6,0,2020-02-26
海南省,陵水,168,129,5,4,4,0,2020-02-26
海南省,定安,168,129,5,3,2,1,2020-02-26
海南省,文昌,168,129,5,3,3,0,2020-02-26
海南省,乐东,168,129,5,2,2,0,2020-02-26
海南省,琼中,168,129,5,1,1,0,2020-02-26
海南省,待明确地区,168,129,5,0,2,0,2020-02-26
天津市,宝坻区,135,96,3,60,34,2,2020-02-26
天津市,南开区,135,96,3,6,2,0,2020-02-26
天津市,河东区,135,96,3,15,11,1,2020-02-26
天津市,北辰区,135,96,3,6,3,0,2020-02-26
天津市,宁河区,135,96,3,4,1,0,2020-02-26
天津市,河北区,135,96,3,12,10,0,2020-02-26
天津市,和平区,135,96,3,6,5,0,2020-02-26
天津市,外地来津人员,135,96,3,6,5,0,2020-02-26
天津市,东丽区,135,96,3,4,4,0,2020-02-26
天津市,河西区,135,96,3,4,4,0,2020-02-26
天津市,西青区,135,96,3,4,4,0,2020-02-26
天津市,滨海新区,135,96,3,3,3,0,2020-02-26
天津市,武清区,135,96,3,2,2,0,2020-02-26
天津市,红桥区,135,96,3,2,2,0,2020-02-26
天津市,津南区,135,96,3,1,1,0,2020-02-26
天津市,待明确地区,135,96,3,0,5,0,2020-02-26
内蒙古自治区,锡林郭勒盟,75,37,0,9,2,0,2020-02-26
内蒙古自治区,包头,75,37,0,11,5,0,2020-02-26
内蒙古自治区,呼和浩特,75,37,0,7,2,0,2020-02-26
内蒙古自治区,通辽,75,37,0,7,2,0,2020-02-26
内蒙古自治区,赤峰,75,37,0,9,5,0,2020-02-26
内蒙古自治区,呼伦贝尔,75,37,0,7,4,0,2020-02-26
内蒙古自治区,鄂尔多斯,75,37,0,11,9,0,2020-02-26
内蒙古自治区,巴彦淖尔,75,37,0,8,6,0,2020-02-26
内蒙古自治区,乌兰察布,75,37,0,3,1,0,2020-02-26
内蒙古自治区,乌海市,75,37,0,2,1,0,2020-02-26
内蒙古自治区,兴安盟,75,37,0,1,0,0,2020-02-26
山东省,济宁,756,375,6,258,43,0,2020-02-26
山东省,烟台,756,375,6,47,24,0,2020-02-26
山东省,济南,756,375,6,47,25,0,2020-02-26
山东省,青岛,756,375,6,60,39,1,2020-02-26
山东省,潍坊,756,375,6,44,24,0,2020-02-26
山东省,德州,756,375,6,37,15,2,2020-02-26
山东省,威海,756,375,6,38,27,0,2020-02-26
山东省,淄博,756,375,6,30,18,1,2020-02-26
山东省,泰安,756,375,6,35,23,2,2020-02-26
山东省,聊城,756,375,6,38,30,0,2020-02-26
山东省,日照,756,375,6,16,11,0,2020-02-26
山东省,临沂,756,375,6,49,45,0,2020-02-26
山东省,滨州,756,375,6,15,12,0,2020-02-26
山东省,枣庄,756,375,6,24,22,0,2020-02-26
山东省,菏泽,756,375,6,18,17,0,2020-02-26
河南省,信阳,1271,1033,19,274,219,2,2020-02-26
河南省,郑州,1271,1033,19,157,124,0,2020-02-26
河南省,南阳,1271,1033,19,155,129,3,2020-02-26
河南省,周口,1271,1033,19,76,56,0,2020-02-26
河南省,驻马店,1271,1033,19,139,126,0,2020-02-26
河南省,平顶山,1271,1033,19,58,44,1,2020-02-26
河南省,安阳,1271,1033,19,53,43,0,2020-02-26
河南省,漯河,1271,1033,19,35,25,0,2020-02-26
河南省,开封,1271,1033,19,26,16,0,2020-02-26
河南省,商丘,1271,1033,19,91,80,3,2020-02-26
河南省,许昌,1271,1033,19,39,32,0,2020-02-26
河南省,濮阳,1271,1033,19,17,10,0,2020-02-26
河南省,洛阳,1271,1033,19,31,24,1,2020-02-26
河南省,新乡,1271,1033,19,57,49,3,2020-02-26
河南省,鹤壁,1271,1033,19,19,15,0,2020-02-26
河南省,焦作,1271,1033,19,32,28,1,2020-02-26
河南省,济源,1271,1033,19,5,3,0,2020-02-26
河南省,三门峡,1271,1033,19,7,6,1,2020-02-26
河南省,待明确地区,1271,1033,19,0,4,4,2020-02-26
湖北省,武汉,65187,20951,2615,47441,11823,2085,2020-02-26
湖北省,孝感,65187,20951,2615,3501,1388,113,2020-02-26
湖北省,黄冈,65187,20951,2615,2904,1852,107,2020-02-26
湖北省,鄂州,65187,20951,2615,1387,543,41,2020-02-26
湖北省,荆州,65187,20951,2615,1577,822,44,2020-02-26
湖北省,随州,65187,20951,2615,1306,652,37,2020-02-26
湖北省,宜昌,65187,20951,2615,927,362,30,2020-02-26
湖北省,襄阳,65187,20951,2615,1175,653,30,2020-02-26
湖北省,荆门,65187,20951,2615,922,469,37,2020-02-26
湖北省,黄石,65187,20951,2615,1011,592,32,2020-02-26
湖北省,十堰,65187,20951,2615,671,348,3,2020-02-26
湖北省,咸宁,65187,20951,2615,836,562,11,2020-02-26
湖北省,仙桃,65187,20951,2615,575,337,19,2020-02-26
湖北省,天门,65187,20951,2615,496,286,13,2020-02-26
湖北省,潜江,65187,20951,2615,196,94,9,2020-02-26
湖北省,恩施州,65187,20951,2615,251,158,4,2020-02-26
湖北省,神农架林区,65187,20951,2615,11,10,0,2020-02-26
广西壮族自治区,河池,252,144,2,28,5,1,2020-02-26
广西壮族自治区,北海,252,144,2,44,24,1,2020-02-26
广西壮族自治区,南宁,252,144,2,55,42,0,2020-02-26
广西壮族自治区,柳州,252,144,2,24,12,0,2020-02-26
广西壮族自治区,防城港,252,144,2,19,8,0,2020-02-26
广西壮族自治区,来宾,252,144,2,11,0,0,2020-02-26
广西壮族自治区,桂林,252,144,2,32,23,0,2020-02-26
广西壮族自治区,玉林,252,144,2,11,7,0,2020-02-26
广西壮族自治区,贵港,252,144,2,8,4,0,2020-02-26
广西壮族自治区,钦州,252,144,2,8,7,0,2020-02-26
广西壮族自治区,梧州,252,144,2,5,5,0,2020-02-26
广西壮族自治区,贺州,252,144,2,4,4,0,2020-02-26
广西壮族自治区,百色,252,144,2,3,3,0,2020-02-26
陕西省,西安,245,189,1,120,94,1,2020-02-26
陕西省,汉中,245,189,1,26,14,0,2020-02-26
陕西省,安康,245,189,1,26,20,0,2020-02-26
陕西省,渭南,245,189,1,15,9,0,2020-02-26
陕西省,铜川,245,189,1,8,6,0,2020-02-26
陕西省,商洛,245,189,1,7,5,0,2020-02-26
陕西省,咸阳,245,189,1,17,16,0,2020-02-26
陕西省,宝鸡,245,189,1,13,12,0,2020-02-26
陕西省,延安,245,189,1,8,8,0,2020-02-26
陕西省,榆林,245,189,1,3,3,0,2020-02-26
陕西省,韩城,245,189,1,1,1,0,2020-02-26
陕西省,杨凌,245,189,1,1,1,0,2020-02-26
广东省,深圳,1347,851,7,417,262,3,2020-02-26
广东省,广州,1347,851,7,346,222,1,2020-02-26
广东省,东莞,1347,851,7,97,40,1,2020-02-26
广东省,佛山,1347,851,7,84,36,0,2020-02-26
广东省,珠海,1347,851,7,98,59,1,2020-02-26
广东省,江门,1347,851,7,23,11,0,2020-02-26
广东省,中山,1347,851,7,66,55,0,2020-02-26
广东省,惠州,1347,851,7,62,52,0,2020-02-26
广东省,湛江,1347,851,7,22,14,0,2020-02-26
广东省,茂名,1347,851,7,14,7,0,2020-02-26
广东省,肇庆,1347,851,7,19,13,1,2020-02-26
广东省,梅州,1347,851,7,16,12,0,2020-02-26
广东省,阳江,1347,851,7,14,10,0,2020-02-26
广东省,汕头,1347,851,7,25,22,0,2020-02-26
广东省,韶关,1347,851,7,10,7,0,2020-02-26
广东省,揭阳,1347,851,7,8,5,0,2020-02-26
广东省,汕尾,1347,851,7,5,4,0,2020-02-26
广东省,潮州,1347,851,7,5,4,0,2020-02-26
广东省,清远,1347,851,7,12,12,0,2020-02-26
广东省,河源,1347,851,7,4,4,0,2020-02-26
山东省,济宁,756,374,6,258,43,0,2020-02-26
山东省,济南,756,374,6,47,24,0,2020-02-26
山东省,烟台,756,374,6,47,24,0,2020-02-26
山东省,青岛,756,374,6,60,39,1,2020-02-26
山东省,潍坊,756,374,6,44,24,0,2020-02-26
山东省,德州,756,374,6,37,15,2,2020-02-26
山东省,威海,756,374,6,38,27,0,2020-02-26
山东省,淄博,756,374,6,30,18,1,2020-02-26
山东省,泰安,756,374,6,35,23,2,2020-02-26
山东省,聊城,756,374,6,38,30,0,2020-02-26
山东省,日照,756,374,6,16,11,0,2020-02-26
山东省,临沂,756,374,6,49,45,0,2020-02-26
山东省,滨州,756,374,6,15,12,0,2020-02-26
山东省,枣庄,756,374,6,24,22,0,2020-02-26
山东省,菏泽,756,374,6,18,17,0,2020-02-26
浙江省,温州,1205,867,1,504,354,1,2020-02-26
浙江省,台州,1205,867,1,146,101,0,2020-02-26
浙江省,宁波,1205,867,1,157,122,0,2020-02-26
浙江省,省十里丰监狱,1205,867,1,36,3,0,2020-02-26
浙江省,杭州,1205,867,1,169,139,0,2020-02-26
浙江省,嘉兴,1205,867,1,45,30,0,2020-02-26
浙江省,金华,1205,867,1,55,43,0,2020-02-26
浙江省,绍兴,1205,867,1,42,30,0,2020-02-26
浙江省,舟山,1205,867,1,10,6,0,2020-02-26
浙江省,丽水,1205,867,1,17,14,0,2020-02-26
浙江省,衢州,1205,867,1,14,11,0,2020-02-26
浙江省,湖州,1205,867,1,10,7,0,2020-02-26
浙江省,待明确地区,1205,867,1,0,7,0,2020-02-26
黑龙江省,哈尔滨,480,249,12,198,77,3,2020-02-26
黑龙江省,鸡西,480,249,12,46,22,0,2020-02-26
黑龙江省,双鸭山,480,249,12,52,28,3,2020-02-26
黑龙江省,齐齐哈尔,480,249,12,43,26,1,2020-02-26
黑龙江省,大庆,480,249,12,26,12,1,2020-02-26
黑龙江省,绥化,480,249,12,47,35,4,2020-02-26
黑龙江省,七台河,480,249,12,17,11,0,2020-02-26
黑龙江省,牡丹江,480,249,12,14,8,0,2020-02-26
黑龙江省,黑河,480,249,12,14,9,0,2020-02-26
黑龙江省,鹤岗,480,249,12,5,4,0,2020-02-26
黑龙江省,伊春,480,249,12,1,0,0,2020-02-26
黑龙江省,佳木斯,480,249,12,15,15,0,2020-02-26
黑龙江省,大兴安岭,480,249,12,2,2,0,2020-02-26
福建省,泉州,294,218,1,47,23,0,2020-02-26
福建省,莆田,294,218,1,55,36,0,2020-02-26
福建省,南平,294,218,1,20,12,0,2020-02-26
福建省,三明,294,218,1,14,8,0,2020-02-26
福建省,福州,294,218,1,71,65,1,2020-02-26
福建省,厦门,294,218,1,35,30,0,2020-02-26
福建省,漳州,294,218,1,20,15,0,2020-02-26
福建省,宁德,294,218,1,26,23,0,2020-02-26
福建省,龙岩,294,218,1,6,6,0,2020-02-26
河北省,唐山,312,261,6,58,36,1,2020-02-26
河北省,沧州,312,261,6,48,35,3,2020-02-26
河北省,石家庄,312,261,6,29,22,0,2020-02-26
河北省,张家口,312,261,6,35,32,0,2020-02-26
河北省,邯郸,312,261,6,32,29,0,2020-02-26
河北省,秦皇岛,312,261,6,10,8,1,2020-02-26
河北省,保定,312,261,6,32,32,0,2020-02-26
河北省,廊坊,312,261,6,30,30,0,2020-02-26
河北省,邢台,312,261,6,23,22,1,2020-02-26
河北省,衡水,312,261,6,8,8,0,2020-02-26
河北省,承德,312,261,6,7,7,0,2020-02-26
广东省,深圳,1347,847,7,417,262,3,2020-02-26
广东省,广州,1347,847,7,346,222,1,2020-02-26
广东省,东莞,1347,847,7,97,40,1,2020-02-26
广东省,佛山,1347,847,7,84,36,0,2020-02-26
广东省,珠海,1347,847,7,98,59,1,2020-02-26
广东省,江门,1347,847,7,23,10,0,2020-02-26
广东省,中山,1347,847,7,66,55,0,2020-02-26
广东省,惠州,1347,847,7,62,52,0,2020-02-26
广东省,湛江,1347,847,7,22,14,0,2020-02-26
广东省,肇庆,1347,847,7,19,10,1,2020-02-26
广东省,茂名,1347,847,7,14,7,0,2020-02-26
广东省,梅州,1347,847,7,16,12,0,2020-02-26
广东省,阳江,1347,847,7,14,10,0,2020-02-26
广东省,汕头,1347,847,7,25,22,0,2020-02-26
广东省,韶关,1347,847,7,10,7,0,2020-02-26
广东省,揭阳,1347,847,7,8,5,0,2020-02-26
广东省,汕尾,1347,847,7,5,4,0,2020-02-26
广东省,潮州,1347,847,7,5,4,0,2020-02-26
广东省,清远,1347,847,7,12,12,0,2020-02-26
广东省,河源,1347,847,7,4,4,0,2020-02-26
湖北省,武汉,65187,20944,2615,47441,11816,2085,2020-02-26
湖北省,孝感,65187,20944,2615,3501,1388,113,2020-02-26
湖北省,黄冈,65187,20944,2615,2904,1852,107,2020-02-26
湖北省,鄂州,65187,20944,2615,1387,543,41,2020-02-26
湖北省,荆州,65187,20944,2615,1577,822,44,2020-02-26
湖北省,随州,65187,20944,2615,1306,652,37,2020-02-26
湖北省,宜昌,65187,20944,2615,927,362,30,2020-02-26
湖北省,襄阳,65187,20944,2615,1175,653,30,2020-02-26
湖北省,荆门,65187,20944,2615,922,469,37,2020-02-26
湖北省,黄石,65187,20944,2615,1011,592,32,2020-02-26
湖北省,十堰,65187,20944,2615,671,348,3,2020-02-26
湖北省,咸宁,65187,20944,2615,836,562,11,2020-02-26
湖北省,仙桃,65187,20944,2615,575,337,19,2020-02-26
湖北省,天门,65187,20944,2615,496,286,13,2020-02-26
湖北省,潜江,65187,20944,2615,196,94,9,2020-02-26
湖北省,恩施州,65187,20944,2615,251,158,4,2020-02-26
湖北省,神农架林区,65187,20944,2615,11,10,0,2020-02-26
山东省,济宁,756,370,6,258,39,0,2020-02-26
山东省,济南,756,370,6,47,24,0,2020-02-26
山东省,烟台,756,370,6,47,24,0,2020-02-26
山东省,青岛,756,370,6,60,39,1,2020-02-26
山东省,潍坊,756,370,6,44,24,0,2020-02-26
山东省,德州,756,370,6,37,15,2,2020-02-26
山东省,威海,756,370,6,38,27,0,2020-02-26
山东省,淄博,756,370,6,30,18,1,2020-02-26
山东省,泰安,756,370,6,35,23,2,2020-02-26
山东省,聊城,756,370,6,38,30,0,2020-02-26
山东省,日照,756,370,6,16,11,0,2020-02-26
山东省,临沂,756,370,6,49,45,0,2020-02-26
山东省,滨州,756,370,6,15,12,0,2020-02-26
山东省,枣庄,756,370,6,24,22,0,2020-02-26
山东省,菏泽,756,370,6,18,17,0,2020-02-26
浙江省,温州,1205,865,1,504,354,1,2020-02-26
浙江省,台州,1205,865,1,146,101,0,2020-02-26
浙江省,宁波,1205,865,1,157,122,0,2020-02-26
浙江省,省十里丰监狱,1205,865,1,36,3,0,2020-02-26
浙江省,杭州,1205,865,1,169,139,0,2020-02-26
浙江省,嘉兴,1205,865,1,45,28,0,2020-02-26
浙江省,金华,1205,865,1,55,43,0,2020-02-26
浙江省,绍兴,1205,865,1,42,30,0,2020-02-26
浙江省,舟山,1205,865,1,10,6,0,2020-02-26
浙江省,丽水,1205,865,1,17,14,0,2020-02-26
浙江省,衢州,1205,865,1,14,11,0,2020-02-26
浙江省,湖州,1205,865,1,10,7,0,2020-02-26
浙江省,待明确地区,1205,865,1,0,7,0,2020-02-26
安徽省,合肥,989,744,6,174,127,1,2020-02-26
安徽省,阜阳,989,744,6,155,112,0,2020-02-26
安徽省,蚌埠,989,744,6,160,119,5,2020-02-26
安徽省,六安,989,744,6,69,46,0,2020-02-26
安徽省,亳州,989,744,6,108,89,0,2020-02-26
安徽省,马鞍山,989,744,6,38,25,0,2020-02-26
安徽省,宿州,989,744,6,41,30,0,2020-02-26
安徽省,安庆,989,744,6,83,74,0,2020-02-26
安徽省,淮南,989,744,6,27,18,0,2020-02-26
安徽省,铜陵,989,744,6,29,22,0,2020-02-26
安徽省,芜湖,989,744,6,33,28,0,2020-02-26
安徽省,淮北,989,744,6,27,22,0,2020-02-26
安徽省,池州,989,744,6,17,13,0,2020-02-26
安徽省,滁州,989,744,6,13,9,0,2020-02-26
安徽省,黄山,989,744,6,9,6,0,2020-02-26
安徽省,宣城,989,744,6,6,4,0,2020-02-26
湖南省,长沙,1016,783,4,242,159,2,2020-02-26
湖南省,岳阳,1016,783,4,156,106,1,2020-02-26
湖南省,株洲,1016,783,4,80,54,0,2020-02-26
湖南省,娄底,1016,783,4,76,57,0,2020-02-26
湖南省,常德,1016,783,4,82,67,0,2020-02-26
湖南省,邵阳,1016,783,4,102,90,1,2020-02-26
湖南省,衡阳,1016,783,4,48,38,0,2020-02-26
湖南省,湘潭,1016,783,4,36,29,0,2020-02-26
湖南省,郴州,1016,783,4,39,33,0,2020-02-26
湖南省,益阳,1016,783,4,59,56,0,2020-02-26
湖南省,永州,1016,783,4,43,41,0,2020-02-26
湖南省,怀化,1016,783,4,40,40,0,2020-02-26
湖南省,湘西自治州,1016,783,4,8,8,0,2020-02-26
湖南省,张家界,1016,783,4,5,5,0,2020-02-26
四川省,成都,531,307,3,143,81,3,2020-02-26
四川省,甘孜州,531,307,3,71,18,0,2020-02-26
四川省,达州,531,307,3,42,19,0,2020-02-26
四川省,南充,531,307,3,39,23,0,2020-02-26
四川省,巴中,531,307,3,24,11,0,2020-02-26
四川省,广安,531,307,3,30,20,0,2020-02-26
四川省,德阳,531,307,3,18,9,0,2020-02-26
四川省,绵阳,531,307,3,22,14,0,2020-02-26
四川省,泸州,531,307,3,24,17,0,2020-02-26
四川省,内江,531,307,3,22,15,0,2020-02-26
四川省,遂宁,531,307,3,17,13,0,2020-02-26
四川省,凉山州,531,307,3,13,9,0,2020-02-26
四川省,宜宾,531,307,3,12,10,0,2020-02-26
四川省,眉山,531,307,3,8,6,0,2020-02-26
四川省,资阳,531,307,3,4,2,0,2020-02-26
四川省,自贡,531,307,3,9,8,0,2020-02-26
四川省,雅安,531,307,3,7,6,0,2020-02-26
四川省,攀枝花,531,307,3,16,16,0,2020-02-26
四川省,广元,531,307,3,6,6,0,2020-02-26
四川省,乐山,531,307,3,3,3,0,2020-02-26
四川省,阿坝州,531,307,3,1,1,0,2020-02-26
江苏省,南京,631,478,0,93,58,0,2020-02-26
江苏省,苏州,631,478,0,87,59,0,2020-02-26
江苏省,连云港,631,478,0,48,27,0,2020-02-26
江苏省,淮安,631,478,0,66,50,0,2020-02-26
